PVBC UR Equity,Provident Bancorp Inc
PVH UN Equity,PVH Corp
PVTB UW Equity,PrivateBancorp Inc
PWFL UQ Equity,Powerfleet Inc
PWOD UW Equity,Penns Woods Bancorp Inc
PWR UN Equity,Quanta Services Inc
PX UN Equity,Praxair Inc
PXD UN Equity,Pioneer Natural Resources Co
PXLW UQ Equity,Pixelworks Inc
PYPL UW Equity,PayPal Holdings Inc
PYX UN Equity,Pyxus International Inc
PZN UN Equity,Pzena Investment Management Inc
PZZA UW Equity,Papa John's International Inc
QADA UW Equity,QAD Inc
QCOM UW Equity,QUALCOMM Inc
QCP UN Equity,Quality Care Properties Inc
QCRH UQ Equity,QCR Holdings Inc
QDEL UW Equity,Quidel Corp
QEP UN Equity,QEP Resources Inc
QES UN Equity,Quintana Energy Services Inc
QGEN UN Equity,QIAGEN NV
QGEN UW Equity,QIAGEN NV
QHCCQ UN Equity,Quorum Health Corp
QLGC UW Equity,QLogic LLC
QLIK UW Equity,Qlik Technologies Inc
QLTY UQ Equity,Quality Distribution Inc
QLYS UW Equity,Qualys Inc
QMCO UN Equity,Quantum Corp
QMCO UQ Equity,Quantum Corp
QNST UW Equity,QuinStreet Inc
QRHC UR Equity,Quest Resource Holding Corp
QRTEA UW Equity,Qurate Retail Inc
QRVO UW Equity,Qorvo Inc
QSR UN Equity,Restaurant Brands International Inc
QTNA UW Equity,Quantenna Communications Inc
QTNT UQ Equity,Quotient Ltd
QTRX UQ Equity,Quanterix Corp
QTS UN Equity,QTS Realty Trust Inc
QTWO UN Equity,Q2 Holdings Inc
QUAD UN Equity,Quad/Graphics Inc
QUIK UQ Equity,QuickLogic Corp
QUOT UN Equity,Quotient Technology Inc
R UN Equity,Ryder System Inc
RAD UN Equity,Rite Aid Corp
RAI UN Equity,Reynolds American Inc
RAIL UW Equity,FreightCar America Inc
RALY UN Equity,Rally Software Development Corp
RAMP UN Equity,LiveRamp Holdings Inc
RAMP UW Equity,LiveRamp Holdings Inc
RAPT UQ Equity,RAPT Therapeutics Inc
RARE UW Equity,Ultragenyx Pharmaceutical Inc
RARX UQ Equity,Ra Pharmaceuticals Inc
RASFQ UN Equity,RAIT Financial Trust
RATE UN Equity,Bankrate Inc
RAVN UW Equity,Raven Industries Inc
RAX UN Equity,Rackspace Hosting Inc
RBB UW Equity,RBB Bancorp
RBBN UW Equity,Ribbon Communications Inc
RBC UN Equity,Regal Beloit Corp
RBCAA UW Equity,Republic Bancorp Inc/KY
RBCN UW Equity,Rubicon Technology Inc
RBNC UR Equity,Reliant Bancorp Inc
RC UN Equity,Ready Capital Corp
RCAPQ UN Equity,Aretec Group Inc
RCII UW Equity,Rent-A-Center Inc/TX
RCKT UQ Equity,Rocket Pharmaceuticals Inc
RCKY UW Equity,Rocky Brands Inc
RCL UN Equity,Royal Caribbean Cruises Ltd
RCM UQ Equity,R1 RCM Inc
RCM UR Equity,R1 RCM Inc
RCM UW Equity,R1 RCM Inc
RCPT UW Equity,Receptos Inc
RCUS UN Equity,Arcus Biosciences Inc
RDC UN Equity,Rowan Cos Ltd
RDEN UW Equity,Elizabeth Arden Inc
RDFN UW Equity,Redfin Corp
RDI UR Equity,Reading International Inc
RDN UN Equity,Radian Group Inc
RDNT UQ Equity,RadNet Inc
RDUS UQ Equity,Radius Health Inc
RDVT UR Equity,Red Violet Inc
RE UN Equity,Everest Re Group Ltd
REAL UW Equity,RealReal Inc/The
REFR UR Equity,Research Frontiers Inc
REG UN Equity,Regency Centers Corp
REG UW Equity,Regency Centers Corp
REGI UW Equity,Renewable Energy Group Inc
REGN UW Equity,Regeneron Pharmaceuticals Inc
REI UA Equity,Ring Energy Inc
REIS UW Equity,Reis Inc
RELYQ UW Equity,Elah Holdings Inc
REMY UW Equity,Old Remco Holdings LLC
REN UN Equity,Resolute Energy Corp
RENT UW Equity,Rentrak Corp
REPH UR Equity,Recro Pharma Inc
REPL UW Equity,Replimune Group Inc
RES UN Equity,RPC Inc
RESI UN Equity,Front Yard Residential Corp
RESN UR Equity,Resonant Inc
RETA UQ Equity,Reata Pharmaceuticals Inc
REV UN Equity,Revlon Inc
REVG UN Equity,REV Group Inc
REX UN Equity,REX American Resources Corp
REXI UW Equity,Resource America Inc
REXR UN Equity,Rexford Industrial Realty Inc
REXXQ UW Equity,Rex Energy Corp
REYN UW Equity,Reynolds Consumer Products Inc
REZI UN Equity,Resideo Technologies Inc
RF UN Equity,Regions Financial Corp
RFL UA Equity,Rafael Holdings Inc
RFL UN Equity,Rafael Holdings Inc
RFMD UW Equity,RF Micro Devices Inc
RFP UN Equity,Resolute Forest Products Inc
RGA UN Equity,Reinsurance Group of America Inc
RGC UN Equity,Regal Entertainment Group
RGCO UQ Equity,RGC Resources Inc
RGEN UW Equity,Repligen Corp
RGLD UW Equity,Royal Gold Inc
RGLS UQ Equity,Regulus Therapeutics Inc
RGNX UW Equity,REGENXBIO Inc
RGP UW Equity,Resources Connection Inc
RGR UN Equity,Sturm Ruger & Co Inc
RGS UN Equity,Regis Corp
RH UN Equity,RH
RHI UN Equity,Robert Half International Inc
RHP UN Equity,Ryman Hospitality Properties Inc
RHT UN Equity,Red Hat Inc
RICE UN Equity,EQT RE Merger Sub Inc
RICK UQ Equity,RCI Hospitality Holdings Inc
RIG UN Equity,Transocean Ltd
RIGL UW Equity,Rigel Pharmaceuticals Inc
RILY UQ Equity,B Riley Financial Inc
RILY UR Equity,B Riley Financial Inc
RJETQ UW Equity,Republic Airways Holdings Inc
RJF UN Equity,Raymond James Financial Inc
RKDA UQ Equity,Arcadia Biosciences Inc
RKT UN Equity,WestRock RKT LLC
RKUS UN Equity,Ruckus Wireless Inc
RL UN Equity,Ralph Lauren Corp
RLD UN Equity,RealD Inc
RLGT UA Equity,Radiant Logistics Inc
RLGY UN Equity,Realogy Holdings Corp
RLH UN Equity,Red Lion Hotels Corp
RLI UN Equity,RLI Corp
RLJ UN Equity,RLJ Lodging Trust
RLMD UR Equity,Relmada Therapeutics Inc
RLOC UW Equity,Reachlocal Inc
RLYP UW Equity,Relypsa Inc
RM UN Equity,Regional Management Corp
RMAX UN Equity,RE/MAX Holdings Inc
RMBI UR Equity,Richmond Mutual BanCorp Inc
RMBS UW Equity,Rambus Inc
RMD UN Equity,ResMed Inc
RMNI UQ Equity,Rimini Street Inc
RMR UR Equity,RMR Group Inc/The
RMTI UQ Equity,Rockwell Medical Inc
RNDY UN Equity,Roundy's Inc
RNET UW Equity,RigNet Inc
RNG UN Equity,RingCentral Inc
RNGR UN Equity,Ranger Energy Services Inc
RNR UN Equity,RenaissanceRe Holdings Ltd
RNST UW Equity,Renasant Corp
RNWK UW Equity,RealNetworks Inc
ROAD UW Equity,Construction Partners Inc
ROAN UN Equity,Roan Resources Inc
ROC UN Equity,Rockwood Holdings Inc
ROCK UW Equity,Gibraltar Industries Inc
ROG UN Equity,Rogers Corp
ROIC UW Equity,Retail Opportunity Investments Corp
ROK UN Equity,Rockwell Automation Inc
ROKA UQ Equity,Sorrento Tech Inc
ROKU UW Equity,Roku Inc
ROL UN Equity,Rollins Inc
ROLL UW Equity,RBC Bearings Inc
ROP UN Equity,Roper Technologies Inc
ROSE UR Equity,Rosehill Resources Inc
ROST UW Equity,Ross Stores Inc
ROVI UW Equity,Rovi Corp
ROX UA Equity,Castle Brands Inc
RP UW Equity,RealPage Inc
RPAI UN Equity,Retail Properties of America Inc
RPAY UR Equity,Repay Holdings Corp
RPD UQ Equity,Rapid7 Inc
RPM UN Equity,RPM International Inc
RPT UN Equity,RPT Realty
RPTP UQ Equity,Horizon Pharmaceutical LLC
RPXC UW Equity,RPX Corp
RRBI UW Equity,Red River Bancshares Inc
RRC UN Equity,Range Resources Corp
RRD UN Equity,RR Donnelley & Sons Co
RRD UW Equity,RR Donnelley & Sons Co
RRGB UW Equity,Red Robin Gourmet Burgers Inc
RRR UW Equity,Red Rock Resorts Inc
RRTS UN Equity,Roadrunner Transportation Systems Inc
RS UN Equity,Reliance Steel & Aluminum Co
RSE UN Equity,Rouse Properties LLC
RSG UN Equity,Republic Services Inc
RSPP UN Equity,RSP Permian Inc
RST UN Equity,Rosetta Stone Inc
RSTI UW Equity,Rofin-Sinar Technologies Inc
RSYS UW Equity,Radisys Corp
RT UN Equity,Ruby Tuesday Inc
RTEC UN Equity,Rudolph Technologies Inc
RTI UN Equity,RTI International Metals Inc
RTIX UW Equity,RTI Surgical Holdings Inc
RTKHQ UR Equity,Rentech Inc
RTN UN Equity,Raytheon Co
RTRX UQ Equity,Retrophin Inc
RTW UN Equity,RTW Retailwinds Inc
RTX UN Equity,Raytheon Technologies Corp
RUBI UN Equity,Rubicon Project Inc/The
RUBY UW Equity,Rubius Therapeutics Inc
RUN UW Equity,Sunrun Inc
RUSHA UW Equity,Rush Enterprises Inc
RUSHB UW Equity,Rush Enterprises Inc
RUTH UW Equity,Ruth's Hospitality Group Inc
RVBD UW Equity,Riverbed Technology Inc
RVI UN Equity,Retail Value Inc
RVLT UR Equity,Revolution Lighting Technologies Inc
RVMD UW Equity,REVOLUTION Medicines Inc
RVNC UQ Equity,Revance Therapeutics Inc
RVP UA Equity,Retractable Technologies Inc
RVSB UW Equity,Riverview Bancorp Inc
RWT UN Equity,Redwood Trust Inc
RXDX UR Equity,Ignyta Inc
RXN UN Equity,Rexnord Corp
RYAM UN Equity,Rayonier Advanced Materials Inc
RYI UN Equity,Ryerson Holding Corp
RYL UN Equity,Ryland Group Inc/The
RYN UN Equity,Rayonier Inc
RYTM UQ Equity,Rhythm Pharmaceuticals Inc
S UN Equity,Sprint Corp
SAAS UR Equity,inContact Inc
SABR UW Equity,Sabre Corp
SAFE UN Equity,Safehold Inc
SAFM UW Equity,Sanderson Farms Inc
SAFT UW Equity,Safety Insurance Group Inc
SAGE UQ Equity,Sage Therapeutics Inc
SAH UN Equity,Sonic Automotive Inc
SAIA UW Equity,Saia Inc
SAIC UN Equity,Science Applications International Corp
SAIL UN Equity,Sailpoint Technologies Holdings Inc
SAL UR Equity,Salisbury Bancorp Inc
SALE UW Equity,RetailMeNot Inc
SALM UQ Equity,Salem Media Group Inc
SALT UN Equity,Scorpio Bulkers Inc
SAM UN Equity,Boston Beer Co Inc/The
SAMG UQ Equity,Silvercrest Asset Management Group Inc
SANM UW Equity,Sanmina Corp
SAPE UW Equity,Sapient Corp
SASR UW Equity,Sandy Spring Bancorp Inc
SATS UW Equity,EchoStar Corp
SAVA UR Equity,Cassava Sciences Inc
SAVA UW Equity,Cassava Sciences Inc
SAVE UN Equity,Spirit Airlines Inc
SAVE UW Equity,Spirit Airlines Inc
SB UN Equity,Safe Bulkers Inc
SBAC UW Equity,SBA Communications Corp
SBBP UW Equity,Strongbridge Biopharma PLC
SBBX UQ Equity,SB One Bancorp
SBCF UW Equity,Seacoast Banking Corp of Florida
SBCP UR Equity,Sunshine Bancorp Inc
SBFG UR Equity,SB Financial Group Inc
SBGI UW Equity,Sinclair Broadcast Group Inc
SBH UN Equity,Sally Beauty Holdings Inc
SBNY UW Equity,Signature Bank/New York NY
SBOW UN Equity,SilverBow Resources Inc
SBPH UR Equity,Spring Bank Pharmaceuticals Inc
SBRA UW Equity,Sabra Health Care REIT Inc
SBSI UW Equity,Southside Bancshares Inc
SBT UR Equity,Sterling Bancorp Inc/MI
SBUX UW Equity,Starbucks Corp
SBY UN Equity,Silver Bay Realty Trust Corp
SC UN Equity,Santander Consumer USA Holdings Inc
SCAI UW Equity,Surgical Care Affiliates Inc
SCCO UN Equity,Southern Copper Corp
SCG UN Equity,SCANA Corp
SCHL UW Equity,Scholastic Corp
SCHN UW Equity,Schnitzer Steel Industries Inc
SCHW UN Equity,Charles Schwab Corp/The
SCI UN Equity,Service Corp International/US
SCL UN Equity,Stepan Co
SCLN UW Equity,SciClone Pharmaceuticals Inc
SCMP UQ Equity,Sucampo Pharmaceuticals Inc
SCNB UN Equity,Suffolk Bancorp
SCNB UW Equity,Suffolk Bancorp
SCOR UW Equity,comScore Inc
SCPH UW Equity,scPharmaceuticals Inc
SCS UN Equity,Steelcase Inc
SCSC UW Equity,ScanSource Inc
SCU UN Equity,Sculptor Capital Management Inc
SCVL UW Equity,Shoe Carnival Inc
SCWX UW Equity,SecureWorks Corp
SD UN Equity,SandRidge Energy Inc
SDGR UW Equity,Schrodinger Inc/United States
SDRL UN Equity,Seadrill Ltd
SEAC UW Equity,Seachange International Inc
SEAS UN Equity,SeaWorld Entertainment Inc
SEB UA Equity,Seaboard Corp
SEDG UW Equity,SolarEdge Technologies Inc
SEE UN Equity,Sealed Air Corp
SEIC UW Equity,SEI Investments Co
SELB UQ Equity,Selecta Biosciences Inc
SEM UN Equity,Select Medical Holdings Corp
SEMG UN Equity,SemGroup Corp
SEND UN Equity,SendGrid Inc
SENEA UW Equity,Seneca Foods Corp
SENS UA Equity,Senseonics Holdings Inc
SERV UN Equity,ServiceMaster Global Holdings Inc
SESN UQ Equity,Sesen Bio Inc
SF UN Equity,Stifel Financial Corp
SFBS UW Equity,ServisFirst Bancshares Inc
SFE UN Equity,Safeguard Scientifics Inc
SFG UN Equity,StanCorp Financial Group Inc
SFIX UW Equity,Stitch Fix Inc
SFL UN Equity,SFL Corp Ltd
SFLY UW Equity,Shutterfly LLC
SFM UW Equity,Sprouts Farmers Market Inc
SFNC UW Equity,Simmons First National Corp
SFR UN Equity,Starwood Waypoint Homes
SFS UN Equity,Smart & Final Stores Inc
SFST UQ Equity,Southern First Bancshares Inc
SFXEQ UW Equity,LiveStyle Inc
SFYWQ UN Equity,Swift Energy Co/Texas
SGA UA Equity,Saga Communications Inc
SGA UQ Equity,Saga Communications Inc
SGBK UW Equity,Stonegate Bank
SGC UQ Equity,Superior Group of Cos Inc
SGEN UW Equity,Seattle Genetics Inc
SGH UW Equity,SMART Global Holdings Inc
SGI UW Equity,Silicon Graphics International Corp
SGM UN Equity,Stonegate Mortgage Corp
SGMO UW Equity,Sangamo Therapeutics Inc
SGMS UW Equity,Scientific Games Corp
SGNT UW Equity,Sagent Pharmaceuticals Inc
SGRY UW Equity,Surgery Partners Inc
SGYPQ UW Equity,Synergy Pharmaceuticals Inc
SHAK UN Equity,Shake Shack Inc
SHBI UW Equity,Shore Bancshares Inc
SHEN UW Equity,Shenandoah Telecommunications Co
SHLDQ UW Equity,Sears Holdings Corp
SHLM UW Equity,Lyondellbasell Advanced Polymers Inc
SHLO UW Equity,Shiloh Industries Inc
SHO UN Equity,Sunstone Hotel Investors Inc
SHOO UW Equity,Steven Madden Ltd
SHOR UW Equity,ShoreTel Inc
SHOS UR Equity,Sears Hometown and Outlet Stores Inc
SHSP UR Equity,SharpSpring Inc
SHW UN Equity,Sherwin-Williams Co/The
SHYF UW Equity,Shyft Group Inc/The
SI UN Equity,Silvergate Capital Corp
SIAL UW Equity,Sigma-Aldrich Corp
SIBN UQ Equity,SI-BONE Inc
SIC UR Equity,Select Interior Concepts Inc
SIEB UR Equity,Siebert Financial Corp
SIEN UW Equity,Sientra Inc
SIF UA Equity,SIFCO Industries Inc
SIFI UQ Equity,SI Financial Group Inc
SIG UN Equity,Signet Jewelers Ltd
SIGA UQ Equity,SIGA Technologies Inc
SIGI UW Equity,Selective Insurance Group Inc
SIGM UW Equity,Sigma Designs Inc
SILC UW Equity,Silicom Ltd
SILK UQ Equity,Silk Road Medical Inc
SILK UW Equity,Silk Road Medical Inc
SIMG UW Equity,Silicon Image Inc
SIR UN Equity,Select Income REIT
SIR UW Equity,Select Income REIT
SIRI UW Equity,Sirius XM Holdings Inc
SIRO UW Equity,Sirona Dental Systems Inc
SITC UN Equity,SITE Centers Corp
SITE UN Equity,SiteOne Landscape Supply Inc
SITM UQ Equity,SiTime Corp
SIVB UW Equity,SVB Financial Group
SIX UN Equity,Six Flags Entertainment Corp
SIXD US Equity,6D Global Technologies Inc
SJI UN Equity,South Jersey Industries Inc
SJM UN Equity,J M Smucker Co/The
SJW UN Equity,SJW Group
SKT UN Equity,Tanger Factory Outlet Centers Inc
SKUL UW Equity,Skullcandy Inc
SKX UN Equity,Skechers USA Inc
SKY UN Equity,Skyline Champion Corp
SKYW UW Equity,SkyWest Inc
SLAB UW Equity,Silicon Laboratories Inc
SLB UN Equity,Schlumberger Ltd
SLCA UN Equity,US Silica Holdings Inc
SLCT UQ Equity,Select Bancorp Inc
SLDB UW Equity,Solid Biosciences Inc
SLG UN Equity,SL Green Realty Corp
SLGN UW Equity,Silgan Holdings Inc
SLH UN Equity,Solera Holdings Inc
SLM UW Equity,SLM Corp
SLNO UR Equity,Soleno Therapeutics Inc
SLP UR Equity,Simulations Plus Inc
SLRX UQ Equity,Salarius Pharmaceuticals Inc
SLS UR Equity,SELLAS Life Sciences Group Inc
SLXP UW Equity,Salix Pharmaceuticals Ltd
SM UN Equity,SM Energy Co
SMAR UN Equity,Smartsheet Inc
SMBC UQ Equity,Southern Missouri Bancorp Inc
SMBK UR Equity,SmartFinancial Inc
SMCI UW Equity,Super Micro Computer Inc
SMED UR Equity,Sharps Compliance Corp
SMG UN Equity,Scotts Miracle-Gro Co/The
SMHI UN Equity,SEACOR Marine Holdings Inc
SMMF UR Equity,Summit Financial Group Inc
SMMF UW Equity,Summit Financial Group Inc
SMP UN Equity,Standard Motor Products Inc
SMPL UR Equity,Simply Good Foods Co/The
SMRT UW Equity,Stein Mart Inc
SMSI UR Equity,Smith Micro Software Inc
SMTA UN Equity,Spirit MTA REIT
SMTC UW Equity,Semtech Corp
SNA UN Equity,Snap-on Inc
SNAK UW Equity,Inventure Foods Inc
SNBC UW Equity,Sun Bancorp Inc/NJ
SNBR UW Equity,Sleep Number Corp
SNC UW Equity,State National Cos Inc
SNCA UA Equity,Seneca Biopharma Inc
SNCR UW Equity,Synchronoss Technologies Inc
SND UW Equity,Smart Sand Inc
SNDK UW Equity,SanDisk LLC
SNDR UN Equity,Schneider National Inc
SNDX UW Equity,Syndax Pharmaceuticals Inc
SNECQ UN Equity,Sanchez Energy Corp
SNFCA UQ Equity,Security National Financial Corp
SNI UN Equity,Scripps Networks Interactive Inc
SNI UW Equity,Scripps Networks Interactive Inc
SNMX UQ Equity,Senomyx Inc
SNNAQ UW Equity,Sienna Biopharmaceuticals Inc
SNOW UN Equity,Alterra Mountain Co
SNPS UW Equity,Synopsys Inc
SNR UN Equity,New Senior Investment Group Inc
SNSS UR Equity,Sunesis Pharmaceuticals Inc
SNV UN Equity,Synovus Financial Corp
SNX UN Equity,SYNNEX Corp
SO UN Equity,Southern Co/The
SOI UN Equity,Solaris Oilfield Infrastructure Inc
SOLY UR Equity,Soliton Inc
SON UN Equity,Sonoco Products Co
SONA UQ Equity,Southern National Bancorp of Virginia In
SONC UW Equity,Sonic Corp
SONM UQ Equity,Sonim Technologies Inc
SONO UW Equity,Sonos Inc
SP UW Equity,SP Plus Corp
SPA UN Equity,Sparton Corp
SPB UN Equity,Spectrum Brands Holdings Inc
SPCE UN Equity,Virgin Galactic Holdings Inc
SPDC UQ Equity,Speed Commerce Inc
SPFI UW Equity,South Plains Financial Inc
SPG UN Equity,Simon Property Group Inc
SPGI UN Equity,S&P Global Inc
SPKE UW Equity,Spark Energy Inc
SPLK UW Equity,Splunk Inc
SPLS UW Equity,Staples Inc
SPN UN Equity,Superior Energy Services Inc
SPNC UW Equity,Spectranetics Corp/The
SPNE UW Equity,SeaSpine Holdings Corp
SPNS UR Equity,Sapiens International Corp NV
SPOK UW Equity,Spok Holdings Inc
SPOT UN Equity,Spotify Technology SA
SPPI UW Equity,Spectrum Pharmaceuticals Inc
SPR UN Equity,Spirit AeroSystems Holdings Inc
SPRO UW Equity,Spero Therapeutics Inc
SPSC UW Equity,SPS Commerce Inc
SPT UR Equity,Sprout Social Inc
SPTN UW Equity,SpartanNash Co
SPWH UW Equity,Sportsman's Warehouse Holdings Inc
SPWR UW Equity,SunPower Corp
SPXC UN Equity,SPX Corp
SQ UN Equity,Square Inc
SQBG UR Equity,Sequential Brands Group Inc
SQBK UW Equity,Square 1 Financial Inc
SQI UW Equity,SciQuest Inc
SQNM UW Equity,Sequenom Inc
SR UN Equity,Spire Inc
SRC UN Equity,Spirit Realty Capital Inc
SRCE UW Equity,1st Source Corp
SRCI UA Equity,SRC Energy Inc
SRCL UW Equity,Stericycle Inc
SRDX UW Equity,Surmodics Inc
SRE UN Equity,Sempra Energy
SREV UW Equity,ServiceSource International Inc
SRG UN Equity,Seritage Growth Properties
SRI UN Equity,Stoneridge Inc
SRNE UR Equity,Sorrento Therapeutics Inc
SRPT UW Equity,Sarepta Therapeutics Inc
SRRK UW Equity,Scholar Rock Holding Corp
SRT UN Equity,StarTek Inc
SSB UW Equity,South State Corp
SSD UN Equity,Simpson Manufacturing Co Inc
SSEIQ UN Equity,Seventy Seven Energy Inc/Old
SSINQ UN Equity,Stage Stores Inc
SSNC UW Equity,SS&C Technologies Holdings Inc
SSNI UN Equity,Itron Networked Solutions Inc
SSP UN Equity,EW Scripps Co/The
SSP UW Equity,EW Scripps Co/The
SSRG UQ Equity,Symmetry Surgical Inc
SSTI UR Equity,ShotSpotter Inc
SSTK UN Equity,Shutterstock Inc
SSYS UW Equity,Stratasys Ltd
ST UN Equity,Sensata Technologies Holding PLC
ST US Equity,Sensata Technologies Holding PLC
STAA UQ Equity,STAAR Surgical Co
STAG UN Equity,STAG Industrial Inc
STAR UN Equity,iStar Inc
STAY UN Equity,Extended Stay America Inc
STAY UW Equity,Extended Stay America Inc
STBA UW Equity,S&T Bancorp Inc
STBZ UR Equity,State Bank Financial Corp
STC UN Equity,Stewart Information Services Corp
STCN UW Equity,Steel Connect Inc
STE UN Equity,STERIS PLC
STFC UW Equity,State Auto Financial Corp
STI UN Equity,SunTrust Banks Inc
STIM UQ Equity,Neuronetics Inc
STJ UN Equity,St Jude Medical Inc
STL UN Equity,Sterling Bancorp/DE
STLD UW Equity,Steel Dynamics Inc
STML UR Equity,Stemline Therapeutics Inc
STMP UW Equity,Stamps.com Inc
STND UR Equity,Standard AVB Financial Corp
STNE UW Equity,StoneCo Ltd
STNG UN Equity,Scorpio Tankers Inc
STNR UW Equity,Steiner Leisure Ltd
STOK UW Equity,Stoke Therapeutics Inc
STOR UN Equity,STORE Capital Corp
STR UN Equity,Dominion Energy Questar Corp
STRA UW Equity,Strategic Education Inc
STRL UW Equity,Sterling Construction Co Inc
STRO UQ Equity,Sutro Biopharma Inc
STRP UA Equity,Straight Path Communications Inc
STRS UW Equity,Stratus Properties Inc
STRT UQ Equity,Strattec Security Corp
STRZA UW Equity,Starz Acquisition LLC /CO
STS UA Equity,Supreme Industries Inc
STSA UQ Equity,Satsuma Pharmaceuticals Inc
STT UN Equity,State Street Corp
STWD UN Equity,Starwood Property Trust Inc
STXB UW Equity,Spirit of Texas Bancshares Inc
STXS UA Equity,Stereotaxis Inc
STZ UN Equity,Constellation Brands Inc
SUI UN Equity,Sun Communities Inc
SUM UN Equity,Summit Materials Inc
SUNEQ UN Equity,SunEdison Inc
SUP UN Equity,Superior Industries International Inc
SUPN UQ Equity,Supernus Pharmaceuticals Inc
SURF UQ Equity,Surface Oncology Inc
SUSQ UW Equity,Susquehanna Bancshares Inc
SVC UN Equity,Service Properties Trust
SVC UW Equity,Service Properties Trust
SVMK UW Equity,SVMK Inc
SVRA UW Equity,Savara Inc
SVU UN Equity,SUPERVALU Inc
SWAV UW Equity,Shockwave Medical Inc
SWBI UW Equity,Smith & Wesson Brands Inc
SWC UN Equity,Stillwater Mining Co
SWCH UN Equity,Switch Inc
SWI UN Equity,SolarWinds Corp
SWK UN Equity,Stanley Black & Decker Inc
SWKH UR Equity,SWK Holdings Corp
SWKS UW Equity,Skyworks Solutions Inc
SWM UN Equity,Schweitzer-Mauduit International Inc
SWN UN Equity,Southwestern Energy Co
SWS UN Equity,SWS Group Inc
SWTX UW Equity,SpringWorks Therapeutics Inc
SWX UN Equity,Southwest Gas Holdings Inc
SWY UN Equity,Safeway Inc
SXC UN Equity,SunCoke Energy Inc
SXI UN Equity,Standex International Corp
SXT UN Equity,Sensient Technologies Corp
SYA UN Equity,Symetra Financial Corp
SYBT UW Equity,Stock Yards Bancorp Inc
SYBX UQ Equity,Synlogic Inc
SYF UN Equity,Synchrony Financial
SYK UN Equity,Stryker Corp
SYKE UW Equity,Sykes Enterprises Inc
SYN UA Equity,Synthetic Biologics Inc
SYNA UW Equity,Synaptics Inc
SYNH UW Equity,Syneos Health Inc
SYNL UQ Equity,Synalloy Corp
SYNT UW Equity,Atos Syntel Inc
SYRS UW Equity,Syros Pharmaceuticals Inc
SYUT UW Equity,Synutra International Inc
SYX UN Equity,Systemax Inc
SYY UN Equity,Sysco Corp
SZMK UW Equity,Sizmek Inc
T UN Equity,AT&T Inc
TACO UR Equity,Del Taco Restaurants Inc
TAHO UN Equity,Tahoe Resources Inc
TALO UN Equity,Talos Energy Inc
TAP UN Equity,Molson Coors Beverage Co
TARA UQ Equity,Protara Therapeutics Inc
TARA UR Equity,Protara Therapeutics Inc
TAST UW Equity,Carrols Restaurant Group Inc
TAT UA Equity,TransAtlantic Petroleum Ltd
TBBK UW Equity,Bancorp Inc/The
TBI UN Equity,TrueBlue Inc
TBIO UW Equity,Translate Bio Inc
TBK UW Equity,Triumph Bancorp Inc
TBNK UW Equity,Territorial Bancorp Inc
TBPH UQ Equity,Theravance Biopharma Inc
TBRA UR Equity,Tobira Therapeutics Inc
TCBI UW Equity,Texas Capital Bancshares Inc
TCBK UW Equity,TriCo Bancshares
TCDA UW Equity,Tricida Inc
TCF UW Equity,TCF Financial Corp
TCFC UR Equity,Community Financial Corp/The
TCI UN Equity,Transcontinental Realty Investors Inc
TCMD UQ Equity,Tactile Systems Technology Inc
TCO UN Equity,Taubman Centers Inc
TCPIF UN Equity,TCP International Holdings Ltd
TCRR UW Equity,TCR2 Therapeutics Inc
TCS UN Equity,Container Store Group Inc/The
TCX UR Equity,Tucows Inc
TDC UN Equity,Teradata Corp
TDG UN Equity,TransDigm Group Inc
TDOC UN Equity,Teladoc Health Inc
TDS UN Equity,Telephone and Data Systems Inc
TDW UN Equity,Tidewater Inc
TDY UN Equity,Teledyne Technologies Inc
TEAM UW Equity,Atlassian Corp PLC
TECD UW Equity,Tech Data Corp
TECH UW Equity,Bio-Techne Corp
TEG UN Equity,Integrys Energy Group Inc
TELA UQ Equity,Tela Bio Inc
TELL UR Equity,Tellurian Inc
TEN UN Equity,Tenneco Inc
TENB UW Equity,Tenable Holdings Inc
TER UN Equity,Teradyne Inc
TER UW Equity,Teradyne Inc
TERP UW Equity,TerraForm Power Inc
TESO UW Equity,Tesco Corp
TESS UW Equity,TESSCO Technologies Inc
TEUM UR Equity,Pareteum Corp
TEX UN Equity,Terex Corp
TFC UN Equity,Truist Financial Corp
TFCF UW Equity,TFCF Corp
TFCFA UW Equity,TFCF Corp
TFM UW Equity,Fresh Market Inc/The
TFSL UW Equity,TFS Financial Corp
TFX UN Equity,Teleflex Inc
TG UN Equity,Tredegar Corp
TGH UN Equity,Textainer Group Holdings Ltd
TGI UN Equity,Triumph Group Inc
TGNA UN Equity,TEGNA Inc
TGT UN Equity,Target Corp
TGTX UR Equity,TG Therapeutics Inc
TH UR Equity,Target Hospitality Corp
THC UN Equity,Tenet Healthcare Corp
THFF UW Equity,First Financial Corp/IN
THG UN Equity,Hanover Insurance Group Inc/The
THO UN Equity,Thor Industries Inc
THOR UW Equity,Synthorx Inc
THR UN Equity,Thermon Group Holdings Inc
THRM UW Equity,Gentherm Inc
THS UN Equity,TreeHouse Foods Inc
TIER UN Equity,Tier REIT Inc
TIF UN Equity,Tiffany & Co
TILE UW Equity,Interface Inc
TIME UN Equity,TI Gotham Inc
TIPT UR Equity,Tiptree Inc
TISI UN Equity,Team Inc
TISUQ UA Equity,Orchids Paper Products Co
